Nomenclature,ReporterISO3,ProductCode,ProductDescription,ReporterName,PartnerISO3,PartnerName,TradeFlowName,TradeFlowCode,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD 
H4,CHE,10121,-- Pure-bred breeding animals,Switzerland,WLD, World,Import,5,8546.392,1072.727,2720.646,3583.971
H4,CHE,10129,-- Other,Switzerland,WLD, World,Import,5,61079.444,66015.663,58564.122,55535.094
H4,CHE,10130,- Asses,Switzerland,WLD, World,Import,5,32.191,39.394,41.158,48.729
H4,CHE,10190,- Other,Switzerland,WLD, World,Import,5,5.05,22.395,21.587,30.347
H4,CHE,10221,-- Pure-bred breeding animals,Switzerland,WLD, World,Import,5,3000.387,2822.913,2413.417,3299.275
H4,CHE,10229,-- Other,Switzerland,WLD, World,Import,5,5487.089,5568.76,5330.801,5443.459
H4,CHE,10231,-- Pure-bred breeding animals,Switzerland,WLD, World,Import,5,,57.602,,
H4,CHE,10310,- Pure-bred breeding animals,Switzerland,WLD, World,Import,5,85.703,49.401,107.9,44.395
H4,CHE,10391,-- Weighing less than 50 kg,Switzerland,WLD, World,Import,5,129.123,160.433,226.42,412.08
H4,CHE,10392,-- Weighing 50 kg or more,Switzerland,WLD, World,Import,5,388.496,392.914,376.712,367.865
H4,CHE,10410,- Sheep,Switzerland,WLD, World,Import,5,149.2,167.53,143.011,188.439
H4,CHE,10420,- Goats,Switzerland,WLD, World,Import,5,45.245,7.763,35.65,37.407
H4,CHE,10511,-- Fowls of the species Gallus dome,Switzerland,WLD, World,Import,5,2291.276,2359.334,2453.291,2086.03
H4,CHE,10512,-- Turkeys,Switzerland,WLD, World,Import,5,,4.856,7.475,8.594
H4,CHE,10513,-- Ducks,Switzerland,WLD, World,Import,5,1.87,7.136,12.33,13.376
H4,CHE,10514,-- Geese,Switzerland,WLD, World,Import,5,20.556,32.255,28.681,32.184
H4,CHE,10515,-- Guinea Fowls,Switzerland,WLD, World,Import,5,,13.86,32.124,19.098
H4,CHE,10594,-- Fowls of the species Gallus dome,Switzerland,WLD, World,Import,5,,6.201,0.126,
H4,CHE,10599,-- Other,Switzerland,WLD, World,Import,5,,0.206,,
H4,CHE,10611,-- Primates,Switzerland,WLD, World,Import,5,17.047,6.624,0.76,58.858
H4,CHE,10612,"-- Whales, dolphins and porpoises (",Switzerland,WLD, World,Import,5,,,0.057,
H4,CHE,10613,-- Camels and other camelids (Camel,Switzerland,WLD, World,Import,5,12.308,39.517,25.228,52.471
H4,CHE,10614,-- Rabbits and hares,Switzerland,WLD, World,Import,5,53.057,176.795,113.026,67.926
H4,CHE,10619,-- Other,Switzerland,WLD, World,Import,5,13729.553,13650.692,11916.123,11222.884
H4,CHE,10620,- Reptiles (including snakes and tu,Switzerland,WLD, World,Import,5,119.385,195.378,127.872,44.683
H4,CHE,10631,-- Birds of prey,Switzerland,WLD, World,Import,5,5.754,5.112,4.733,81.602
H4,CHE,10632,-- Psittaciformes (including parrot,Switzerland,WLD, World,Import,5,25.468,30.333,4.344,12.64
H4,CHE,10633,-- Ostriches; emus (Dromaius novaeh,Switzerland,WLD, World,Import,5,,,,0.051
H4,CHE,10639,-- Other,Switzerland,WLD, World,Import,5,8.835,3.509,14.642,47.651
H4,CHE,10641,-- Bees,Switzerland,WLD, World,Import,5,132.632,219.17,127.561,299.843
H4,CHE,10649,-- Other,Switzerland,WLD, World,Import,5,3577.342,3556.332,3501.391,2581.324
H4,CHE,10690,- Other,Switzerland,WLD, World,Import,5,2218.281,2867.745,2684.902,3110.045
H4,CHE,20110,- Carcasses and half-Carcasses,Switzerland,WLD, World,Import,5,63202.725,61583.165,45719.044,35563.364
H4,CHE,20120,- Other cuts with bone in,Switzerland,WLD, World,Import,5,6724.973,5890.223,5052.027,6913.993
H4,CHE,20130,- Boneless,Switzerland,WLD, World,Import,5,141653.59,145892.854,144285.361,158770.581
H4,CHE,20210,- Carcasses and half-Carcasses,Switzerland,WLD, World,Import,5,1.079,,,
H4,CHE,20220,- Other cuts with bone in,Switzerland,WLD, World,Import,5,11.577,74.203,95.635,106.373
H4,CHE,20230,- Boneless,Switzerland,WLD, World,Import,5,10046.169,9435.608,7181.856,5022.32
H4,CHE,20311,-- Carcasses and half-Carcasses,Switzerland,WLD, World,Import,5,10307.114,8710.141,215.367,182.275
H4,CHE,20312,"-- Hams, shoulders and cuts thereof",Switzerland,WLD, World,Import,5,128.074,107.251,51.828,21.711
H4,CHE,20319,-- Other,Switzerland,WLD, World,Import,5,9981.056,7237.857,1984.023,4047.936
H4,CHE,20321,-- Carcasses and half-Carcasses,Switzerland,WLD, World,Import,5,1332.779,1962.829,1199.978,1049.251
H4,CHE,20322,"-- Hams, shoulders and cuts thereof",Switzerland,WLD, World,Import,5,72.512,97.49,121.427,146.247
H4,CHE,20329,-- Other,Switzerland,WLD, World,Import,5,6440.083,5860.741,4023.654,4729.931
H4,CHE,20410,- Carcasses and half-Carcasses of l,Switzerland,WLD, World,Import,5,4737.929,4134.75,4575.733,4294.233
H4,CHE,20421,-- Carcasses and half-Carcasses,Switzerland,WLD, World,Import,5,40.306,8.049,14.175,185.924
H4,CHE,20422,-- Other cuts with bone in,Switzerland,WLD, World,Import,5,31178.343,30378.188,28281.179,29102.48
H4,CHE,20423,-- Boneless,Switzerland,WLD, World,Import,5,52101.484,55556.278,52379.825,56470.97
H4,CHE,20430,- Carcasses and half-Carcasses of l,Switzerland,WLD, World,Import,5,0.056,5.439,0.109,4.622
H4,CHE,20442,-- Other cuts with bone in,Switzerland,WLD, World,Import,5,3258.235,4273.712,5548.626,4600.64
H4,CHE,20443,-- Boneless,Switzerland,WLD, World,Import,5,14790.189,17774.377,17977.152,17302.476
H4,CHE,20450,- Meat of Goats,Switzerland,WLD, World,Import,5,2945.052,3365.632,2978.336,2610.987
H4,CHE,20500,"Meat of horses, asses, mules or hin",Switzerland,WLD, World,Import,5,48510.691,42158.23,41447.05,37825.603
H4,CHE,20610,"- of bovine animals, fresh or chill",Switzerland,WLD, World,Import,5,976.94,1240.86,1130.675,979.546
H4,CHE,20621,-- Tongues,Switzerland,WLD, World,Import,5,399.027,665.76,557.524,468.043
H4,CHE,20622,-- Livers,Switzerland,WLD, World,Import,5,473.957,464.13,160.357,148.248
H4,CHE,20629,-- Other,Switzerland,WLD, World,Import,5,3702.522,1866.224,1894.116,1326.137
H4,CHE,20630,"- of swine, fresh or chilled",Switzerland,WLD, World,Import,5,11.843,3.064,21.59,15.083
H4,CHE,20641,-- Livers,Switzerland,WLD, World,Import,5,1434.247,1212.014,936.713,1018.385
H4,CHE,20649,-- Other,Switzerland,WLD, World,Import,5,5387.323,6064.002,3212.507,4728.6
H4,CHE,20680,"- Other, fresh or chilled",Switzerland,WLD, World,Import,5,54.127,72.112,55.989,47.758
H4,CHE,20690,"- Other, frozen",Switzerland,WLD, World,Import,5,504.1,691.897,687.12,799.985
H4,CHE,20711,"-- Not cut in pieces, fresh or chil",Switzerland,WLD, World,Import,5,4161.251,4712.642,4252.18,4657.232
H4,CHE,20712,"-- Not cut in pieces, frozen",Switzerland,WLD, World,Import,5,473.801,480.182,499.654,518.46
H4,CHE,20713,"-- cuts and offal, fresh or chilled",Switzerland,WLD, World,Import,5,64154.747,69445.487,59244.847,63169.515
H4,CHE,20714,"-- cuts and offal, frozen",Switzerland,WLD, World,Import,5,64305.183,73687.494,67801.231,58032.756
H4,CHE,20724,"-- Not cut in pieces, fresh or chil",Switzerland,WLD, World,Import,5,1244.761,1306.779,1057.696,1044.404
H4,CHE,20725,"-- Not cut in pieces, frozen",Switzerland,WLD, World,Import,5,187.66,219.866,189.294,178.384
H4,CHE,20726,"-- cuts and offal, fresh or chilled",Switzerland,WLD, World,Import,5,34221.105,32809.398,28056.61,27938.471
H4,CHE,20727,"-- cuts and offal, frozen",Switzerland,WLD, World,Import,5,16558.831,18790.71,19749.603,14827.875
H4,CHE,20741,"-- Not cut in pieces, fresh or chil",Switzerland,WLD, World,Import,5,556.936,563.808,433.397,326.332
H4,CHE,20742,"-- Not cut in pieces, frozen",Switzerland,WLD, World,Import,5,2272.425,2299.207,1707.375,1258.782
H4,CHE,20743,"-- Fatty Livers, fresh or chilled",Switzerland,WLD, World,Import,5,6461.246,6175.158,5214.262,4541.751
H4,CHE,20744,"-- Other, fresh or chilled",Switzerland,WLD, World,Import,5,10015.189,10240.364,8719.621,8189.807
H4,CHE,20745,"-- Other, frozen",Switzerland,WLD, World,Import,5,5789.268,6164.157,5250.845,5664.932
H4,CHE,20751,"-- Not cut in pieces, fresh or chil",Switzerland,WLD, World,Import,5,272.182,222.114,185.773,148.074
H4,CHE,20752,"-- Not cut in pieces, frozen",Switzerland,WLD, World,Import,5,127.58,117.833,104.186,98.646
H4,CHE,20753,"-- Fatty Livers, fresh or chilled",Switzerland,WLD, World,Import,5,488.156,470.102,378.744,374.945
H4,CHE,20754,"-- Other, fresh or chilled",Switzerland,WLD, World,Import,5,62.122,39.335,32.06,29.33
H4,CHE,20755,"-- Other, frozen",Switzerland,WLD, World,Import,5,96.28,128.533,112.164,181.835
H4,CHE,20760,- of Guinea Fowls,Switzerland,WLD, World,Import,5,2610.479,2636.495,2080.607,2083.419
H4,CHE,20810,- of Rabbits or hares,Switzerland,WLD, World,Import,5,11911.949,12172.286,8841.322,9285.502
H4,CHE,20850,- Of reptiles (including snakes and,Switzerland,WLD, World,Import,5,77.016,50.769,51.141,93.82
H4,CHE,20860,- Of camels and other camelids (Cam,Switzerland,WLD, World,Import,5,41.707,36.54,40.053,56.51
H4,CHE,20890,- Other,Switzerland,WLD, World,Import,5,55586.45,54482.052,52027.481,54000.196
H4,CHE,20910,- of pigs,Switzerland,WLD, World,Import,5,66.481,66.184,64.263,95.384
H4,CHE,20990,- Other,Switzerland,WLD, World,Import,5,21.446,21.712,24.88,24.139
H4,CHE,21011,"-- Hams, shoulders and cuts thereof",Switzerland,WLD, World,Import,5,1990.094,2231.5,1525.465,1769.676
H4,CHE,21012,-- Bellies (streaky) and cuts there,Switzerland,WLD, World,Import,5,1758.127,2163.883,462.625,363.369
H4,CHE,21019,-- Other,Switzerland,WLD, World,Import,5,43868.381,45738.065,40285.366,41977.184
H4,CHE,21020,- Meat of bovine animals,Switzerland,WLD, World,Import,5,10545.696,12012.571,10068.151,13373.634
H4,CHE,21099,-- Other,Switzerland,WLD, World,Import,5,4557.898,3688.215,2753.425,3063.066
H4,CHE,30111,-- Freshwater,Switzerland,WLD, World,Import,5,3155.267,3371.859,2863.208,2950.966
H4,CHE,30119,-- Other,Switzerland,WLD, World,Import,5,565.865,527.373,446.946,521.088
H4,CHE,30191,"-- Trout (Salmo trutta, Oncorhynchu",Switzerland,WLD, World,Import,5,1817.527,1657.29,1939.963,2192.843
H4,CHE,30193,"-- Carp (Cyprinus carpio, Carassius",Switzerland,WLD, World,Import,5,190.491,204.309,155.08,159.99
H4,CHE,30194,-- Atlantic and Pacific bluefin tun,Switzerland,WLD, World,Import,5,20.207,8.815,,1.457
H4,CHE,30195,-- Southern bluefin tunas (Thunnus ,Switzerland,WLD, World,Import,5,1.844,,,
H4,CHE,30199,-- Other,Switzerland,WLD, World,Import,5,1387.964,2277.08,2106.985,2254.148
H4,CHE,30211,"-- Trout (Salmo trutta, Oncorhynchu",Switzerland,WLD, World,Import,5,2090.346,2078.351,1921.575,2072.556
H4,CHE,30213,-- Pacific salmon (Oncorhynchus ner,Switzerland,WLD, World,Import,5,1645.844,322.476,254.779,282.87
H4,CHE,30214,-- Atlantic salmon (Salmo salar) an,Switzerland,WLD, World,Import,5,34976.874,37777.539,33649.177,29870.139
H4,CHE,30219,-- Other,Switzerland,WLD, World,Import,5,699.693,676.113,650.142,643.682
H4,CHE,30221,-- Halibut (Reinhardtius hippogloss,Switzerland,WLD, World,Import,5,464.55,392.293,317.436,286.319
H4,CHE,30222,-- Plaice (Pleuronectes platessa),Switzerland,WLD, World,Import,5,12.347,45.391,45.291,8.999
H4,CHE,30223,-- Sole (Solea spp.),Switzerland,WLD, World,Import,5,5698.478,5572.209,5647.625,5354.575
H4,CHE,30224,-- Turbots (Psetta maxima),Switzerland,WLD, World,Import,5,3229.398,3030.057,2654.293,2730.97
H4,CHE,30229,-- Other,Switzerland,WLD, World,Import,5,154.206,143.956,128.477,110.401
H4,CHE,30231,-- Albacore or longfinned tunas (Th,Switzerland,WLD, World,Import,5,22.442,44.729,37.947,30.524
H4,CHE,30232,-- Yellowfin tunas (Thunnus albacar,Switzerland,WLD, World,Import,5,80.246,219.398,608.53,179.832
H4,CHE,30233,-- Skipjack or stripe-bellied bonit,Switzerland,WLD, World,Import,5,6.691,1.639,13.389,31.315
H4,CHE,30234,-- Bigeye tunas (Thunnus obesus),Switzerland,WLD, World,Import,5,2.177,67.757,83.951,36.996
H4,CHE,30235,-- Atlantic and Pacific bluefin tun,Switzerland,WLD, World,Import,5,320.998,195.678,201.143,244.637
H4,CHE,30236,-- Southern bluefin tunas (Thunnus ,Switzerland,WLD, World,Import,5,,,,0.179
H4,CHE,30239,-- Other,Switzerland,WLD, World,Import,5,37.656,18.735,18.942,38.05
H4,CHE,30241,"-- Herrings (Clupea harengus, Clupe",Switzerland,WLD, World,Import,5,25.745,4.99,2.895,1.13
H4,CHE,30242,-- Anchovies (Engraulis spp.),Switzerland,WLD, World,Import,5,30.081,44.099,73.324,59.701
H4,CHE,30243,"-- Sardines (Sardina pilchardus, Sa",Switzerland,WLD, World,Import,5,126.401,63.141,47.719,68.457
H4,CHE,30244,"-- Mackerel (Scomber scombrus, Scom",Switzerland,WLD, World,Import,5,89.819,129.416,196.594,250.423
H4,CHE,30245,-- Jack and horse mackerel (Trachur,Switzerland,WLD, World,Import,5,7.14,6.658,3.562,9.419
H4,CHE,30246,-- Cobia (Rachycentron canadum),Switzerland,WLD, World,Import,5,0.161,4.839,5.953,2.889
H4,CHE,30247,-- Swordfish (Xiphias gladius),Switzerland,WLD, World,Import,5,212.551,243.019,146.342,197.661
H4,CHE,30251,"-- Cod (Gadus morhua, Gadus ogac, G",Switzerland,WLD, World,Import,5,1435.591,1405.502,1342.36,1165.243
H4,CHE,30252,-- Haddock (Melanogrammus aeglefinu,Switzerland,WLD, World,Import,5,0.371,0.021,3.356,2.685
H4,CHE,30253,-- Coalfish (Pollachius virens),Switzerland,WLD, World,Import,5,42.135,49.883,56.898,93.511
H4,CHE,30254,"-- Hake (Merluccius spp., Urophycis",Switzerland,WLD, World,Import,5,262.242,193.677,188.299,199.646
H4,CHE,30255,-- Alaska Pollack (Theragra chalcog,Switzerland,WLD, World,Import,5,3.477,10.579,19.768,4.236
H4,CHE,30256,-- Blue whitings (Micromesistius po,Switzerland,WLD, World,Import,5,4.499,4.955,3.782,3.176
H4,CHE,30259,-- Other,Switzerland,WLD, World,Import,5,19.185,25.415,163.999,289.528
H4,CHE,30271,-- Tilapias (Oreochromis spp.),Switzerland,WLD, World,Import,5,5.604,14.387,0.878,3.684
H4,CHE,30272,"-- Catfish (Pangasius spp., Silurus",Switzerland,WLD, World,Import,5,2.143,3.046,6.861,4.788
H4,CHE,30273,"-- Carp (Cyprinus carpio, Carassius",Switzerland,WLD, World,Import,5,94.983,131.142,126.114,110.055
H4,CHE,30274,-- Eels (Anguilla spp.),Switzerland,WLD, World,Import,5,12.59,3.255,3.484,1.022
H4,CHE,30279,-- Other,Switzerland,WLD, World,Import,5,0.031,0.016,1.549,2.737
H4,CHE,30281,-- Dogfish and Other sharks,Switzerland,WLD, World,Import,5,1.003,5.475,2.098,1.198
H4,CHE,30282,-- Rays and skates (Rajidae),Switzerland,WLD, World,Import,5,5.742,2.45,2.317,3.977
H4,CHE,30283,-- Toothfish (Dissostichus spp.),Switzerland,WLD, World,Import,5,,,,7.511
H4,CHE,30284,-- Seabass (Dicentrarchus spp.),Switzerland,WLD, World,Import,5,11050.119,9631.306,8164.498,9720.768
H4,CHE,30285,-- Seabream (Sparidae),Switzerland,WLD, World,Import,5,8171.976,10171.039,12170.227,11290.43
H4,CHE,30289,-- Other,Switzerland,WLD, World,Import,5,29818.931,30605.527,25226.205,23773.791
H4,CHE,30290,- Livers and roes,Switzerland,WLD, World,Import,5,55.395,39.063,37.043,52.468
H4,CHE,30311,-- Sockeye salmon (red salmon) (Onc,Switzerland,WLD, World,Import,5,1180.11,597.028,1064.698,862.369
H4,CHE,30312,-- Other Pacific salmon (Oncorhynch,Switzerland,WLD, World,Import,5,7682.688,2484.295,2605.028,4062.816
H4,CHE,30313,-- Atlantic salmon (Salmo salar) an,Switzerland,WLD, World,Import,5,3076.023,3132.981,3954.141,3160.475
H4,CHE,30314,"-- Trout (Salmo trutta, Oncorhynchu",Switzerland,WLD, World,Import,5,1007.746,650.004,644.246,573.227
H4,CHE,30319,-- Other,Switzerland,WLD, World,Import,5,37.743,17.185,33.456,78.245
H4,CHE,30323,-- Tilapias (Oreochromis spp.),Switzerland,WLD, World,Import,5,1192.528,1103.247,806.985,732.283
H4,CHE,30324,"-- Catfish (Pangasius spp., Silurus",Switzerland,WLD, World,Import,5,112.884,191.806,512.089,89.575
H4,CHE,30325,"-- Carp (Cyprinus carpio, Carassius",Switzerland,WLD, World,Import,5,,,,2.701
H4,CHE,30326,-- Eels (Anguilla spp.),Switzerland,WLD, World,Import,5,42.229,37.818,28.751,37.045
H4,CHE,30329,-- Other,Switzerland,WLD, World,Import,5,32.417,45.649,110.551,100.975
H4,CHE,30331,-- Halibut (Reinhardtius hippogloss,Switzerland,WLD, World,Import,5,9.999,53,70.471,12.946
H4,CHE,30332,-- Plaice (Pleuronectes platessa),Switzerland,WLD, World,Import,5,14.734,18.039,12.662,52.639
H4,CHE,30333,-- Sole (Solea spp.),Switzerland,WLD, World,Import,5,503.787,592.885,286.549,403.709
H4,CHE,30334,-- Turbots (Psetta maxima),Switzerland,WLD, World,Import,5,,12.614,1.992,13.902
H4,CHE,30339,-- Other,Switzerland,WLD, World,Import,5,8.225,63.129,3.495,13.625
H4,CHE,30341,-- Albacore or longfinned tunas (Th,Switzerland,WLD, World,Import,5,4.81,76.82,20.341,0.396
H4,CHE,30342,-- Yellowfin tunas (Thunnus albacar,Switzerland,WLD, World,Import,5,68.881,57.229,36.643,277.987
H4,CHE,30343,-- Skipjack or strip-bellied bonito,Switzerland,WLD, World,Import,5,0.814,,0.858,2.606
H4,CHE,30344,-- Bigeye tunas (Thunnus obesus),Switzerland,WLD, World,Import,5,,66.021,13.277,
H4,CHE,30345,-- Atlantic and Pacific bluefin tun,Switzerland,WLD, World,Import,5,31.644,5.362,17.474,5.655
H4,CHE,30349,-- Other,Switzerland,WLD, World,Import,5,46.391,72.925,37.798,109.111
H4,CHE,30351,"-- Herrings (Clupea harengus, Clupe",Switzerland,WLD, World,Import,5,195.78,54.152,69.635,34.123
H4,CHE,30353,"-- Sardines (Sardina pilchardus, Sa",Switzerland,WLD, World,Import,5,841.99,953.802,723.286,760.715
H4,CHE,30354,"-- Mackerel (Scomber scombrus, Scom",Switzerland,WLD, World,Import,5,382.652,451.011,325.102,257.911
H4,CHE,30355,-- Jack and horse mackerel (Trachur,Switzerland,WLD, World,Import,5,262.699,296.962,212.518,312.163
H4,CHE,30356,-- Cobia (Rachycentron canadum),Switzerland,WLD, World,Import,5,0.055,,1.254,
H4,CHE,30357,-- Swordfish (Xiphias gladius),Switzerland,WLD, World,Import,5,134.091,194.056,232.079,138.744
H4,CHE,30363,"-- Cod (Gadus morhua, Gadus ogac, G",Switzerland,WLD, World,Import,5,1322.063,1435.158,1744.242,2188.843
H4,CHE,30365,-- Coalfish (Pollachius virens),Switzerland,WLD, World,Import,5,6.908,5.421,1.23,4.342
H4,CHE,30366,"-- Hake (Merluccius spp., Urophycis",Switzerland,WLD, World,Import,5,707.847,771.357,694.333,670.938
H4,CHE,30367,-- Alaska Pollack (Theragra chalcog,Switzerland,WLD, World,Import,5,9.749,11.623,3.858,2.967
H4,CHE,30368,-- Blue whitings (Micromesistius po,Switzerland,WLD, World,Import,5,,,,5.58
H4,CHE,30369,-- Other,Switzerland,WLD, World,Import,5,67.434,111.093,34.882,71.811
H4,CHE,30381,-- Dogfish and Other sharks,Switzerland,WLD, World,Import,5,17.121,3.741,2.596,5.584
H4,CHE,30382,-- Rays and skates (Rajidae),Switzerland,WLD, World,Import,5,20.11,21.03,19.522,18.509
H4,CHE,30383,-- Toothfish (Dissostichus spp.),Switzerland,WLD, World,Import,5,1.663,37.033,74.304,32.157
H4,CHE,30384,-- Seabass (Dicentrarchus spp.),Switzerland,WLD, World,Import,5,380.119,244.477,331.37,146.519
H4,CHE,30389,-- Other,Switzerland,WLD, World,Import,5,2574.153,3212.934,3100.862,2553.339
H4,CHE,30390,- Livers and roes,Switzerland,WLD, World,Import,5,86.954,11.037,12.318,18.489
H4,CHE,30431,-- Tilapias (Oreochromis spp.),Switzerland,WLD, World,Import,5,178.507,395.055,129.815,51.977
H4,CHE,30432,"-- Catfish (Pangasius spp., Silurus",Switzerland,WLD, World,Import,5,4167.413,4498.719,4856.539,3359.257
H4,CHE,30433,-- Nile Perch (Lates niloticus),Switzerland,WLD, World,Import,5,63.708,41.015,59.359,108.727
H4,CHE,30439,-- Other,Switzerland,WLD, World,Import,5,80.985,56.338,47.433,288.74
H4,CHE,30441,-- Pacific salmon (Oncorhynchus ner,Switzerland,WLD, World,Import,5,48041.322,47584.29,46554.766,62501.758
H4,CHE,30442,"-- Trout (Salmo trutta, Oncorhynchu",Switzerland,WLD, World,Import,5,5530.652,5436.596,5499.527,6514.008
H4,CHE,30443,"-- Flat fish (Pleuronectidae, Bothi",Switzerland,WLD, World,Import,5,14968.064,14768.397,14769.842,15581.348
H4,CHE,30444,-- fish of the families Bregmacerot,Switzerland,WLD, World,Import,5,15502.692,16798.807,16753.755,17977.025
H4,CHE,30445,-- Swordfish (Xiphias gladius),Switzerland,WLD, World,Import,5,546.821,566.551,801.522,1135.922
H4,CHE,30446,-- Toothfish (Dissostichus spp.),Switzerland,WLD, World,Import,5,,,0.156,0.072
H4,CHE,30449,-- Other,Switzerland,WLD, World,Import,5,52000.024,52274.05,47126.089,47220.419
H4,CHE,30451,"-- Tilapias (Oreochromis spp.), cat",Switzerland,WLD, World,Import,5,30.354,0.759,30.377,85.618
H4,CHE,30452,-- Salmonidae,Switzerland,WLD, World,Import,5,1869.132,1931.789,617.461,376.551
H4,CHE,30453,-- fish of the families Bregmacerot,Switzerland,WLD, World,Import,5,12.092,122.149,127.041,187.104
H4,CHE,30454,-- Swordfish (Xiphias gladius),Switzerland,WLD, World,Import,5,31.158,19.003,0.464,2.518
H4,CHE,30455,-- Toothfish (Dissostichus spp.),Switzerland,WLD, World,Import,5,,1.542,,
H4,CHE,30459,-- Other,Switzerland,WLD, World,Import,5,1223.904,866.468,3496.973,3128.122
H4,CHE,30461,-- Tilapias (Oreochromis spp.),Switzerland,WLD, World,Import,5,1341.429,1530.742,980.599,1651.075
H4,CHE,30462,"-- Catfish (Pangasius spp., Silurus",Switzerland,WLD, World,Import,5,12406.036,7459.501,8369.247,8759.237
H4,CHE,30463,-- Nile Perch (Lates niloticus),Switzerland,WLD, World,Import,5,17.227,11.446,17.347,47.44
H4,CHE,30469,-- Other,Switzerland,WLD, World,Import,5,21.329,12.088,49.996,8.656
H4,CHE,30471,"-- Cod (Gadus morhua, Gadus ogac, G",Switzerland,WLD, World,Import,5,7032.988,6620.474,6522.06,8475.12
H4,CHE,30472,-- Haddock (Melanogrammus aeglefinu,Switzerland,WLD, World,Import,5,36.135,14.049,32.22,46.861
H4,CHE,30473,-- Coalfish (Pollachius virens),Switzerland,WLD, World,Import,5,1225.668,1513.342,1153.251,1250.947
H4,CHE,30474,"-- Hake (Merluccius spp., Urophycis",Switzerland,WLD, World,Import,5,2529.184,2590.718,2017.75,2292.588
H4,CHE,30475,-- Alaska Pollack (Theragra chalcog,Switzerland,WLD, World,Import,5,1384.925,1332.787,1399.729,1214.613
H4,CHE,30479,-- Other,Switzerland,WLD, World,Import,5,563.434,237.889,230.299,299.889
H4,CHE,30481,-- Pacific salmon (Oncorhynchus ner,Switzerland,WLD, World,Import,5,20806.287,25136.977,19807.29,25132.545
H4,CHE,30482,"-- Trout (Salmo trutta, Oncorhynchu",Switzerland,WLD, World,Import,5,887.481,1002,656.39,672.135
H4,CHE,30483,"-- Flat fish (Pleuronectidae, Bothi",Switzerland,WLD, World,Import,5,5925.765,6128.699,4201.828,5772.023
H4,CHE,30484,-- Swordfish (Xiphias gladius),Switzerland,WLD, World,Import,5,128.369,67.506,24.817,112.769
H4,CHE,30485,-- Toothfish (Dissostichus spp.),Switzerland,WLD, World,Import,5,15.701,15.706,54.739,221.774
H4,CHE,30486,"-- Herrings (Clupea harengus, Clupe",Switzerland,WLD, World,Import,5,44.726,28.354,29.64,19.938
H4,CHE,30487,"-- tunas (of the genus Thunnus), sk",Switzerland,WLD, World,Import,5,1137.733,1786.193,2091.403,4568.624
H4,CHE,30489,-- Other,Switzerland,WLD, World,Import,5,27519.411,25114.498,22783.709,23124.749
H4,CHE,30491,-- Swordfish (Xiphias gladius),Switzerland,WLD, World,Import,5,31.011,6.68,36.855,0.823
H4,CHE,30492,-- Toothfish (Dissostichus spp.),Switzerland,WLD, World,Import,5,2.116,0.633,1.475,
H4,CHE,30493,"-- Tilapias (Oreochromis spp.), cat",Switzerland,WLD, World,Import,5,258.243,204.827,244.159,270.786
H4,CHE,30494,-- Alaska Pollack (Theragra chalcog,Switzerland,WLD, World,Import,5,29.881,196.961,206.868,96.699
H4,CHE,30495,-- fish of the families Bregmacerot,Switzerland,WLD, World,Import,5,500.062,342.759,135.137,102.016
H4,CHE,30499,-- Other,Switzerland,WLD, World,Import,5,1805.095,870.38,881.923,853.831
H4,CHE,30510,"- Flours, meals and pellets of fish",Switzerland,WLD, World,Import,5,1023.356,751.323,619.098,573.736
H4,CHE,30520,"- Livers and roes of fish, dried, s",Switzerland,WLD, World,Import,5,30.741,79.41,56.453,85.998
H4,CHE,30531,"-- Tilapias (Oreochromis spp.), cat",Switzerland,WLD, World,Import,5,8.934,3.88,19.024,0.011
H4,CHE,30532,-- fish of the families Bregmacerot,Switzerland,WLD, World,Import,5,109.392,197.215,48.337,68.232
H4,CHE,30539,-- Other,Switzerland,WLD, World,Import,5,126.813,196.132,82.392,59.074
H4,CHE,30541,-- Pacific salmon (Oncorhynchus ner,Switzerland,WLD, World,Import,5,60117.765,67950.412,67514.023,74990.529
H4,CHE,30542,"-- Herrings (Clupea harengus, Clupe",Switzerland,WLD, World,Import,5,74.252,97.864,70.757,83.201
H4,CHE,30543,"-- Trout (Salmo trutta, Oncorhynchu",Switzerland,WLD, World,Import,5,13835.687,12941.953,12833.525,12943.1
H4,CHE,30544,"-- Tilapias (Oreochromis spp.), cat",Switzerland,WLD, World,Import,5,390.476,341.357,146.972,108.732
H4,CHE,30549,-- Other,Switzerland,WLD, World,Import,5,1455.594,1317.683,954.651,1091.294
H4,CHE,30551,"-- Cod (Gadus morhua, Gadus ogac, G",Switzerland,WLD, World,Import,5,7820.411,6583.565,6334.851,6520.448
H4,CHE,30559,-- Other,Switzerland,WLD, World,Import,5,400.922,490.293,314.494,314.065
H4,CHE,30561,"-- Herrings (Clupea harengus, Clupe",Switzerland,WLD, World,Import,5,43.805,24.512,30.873,36.403
H4,CHE,30562,"-- Cod (Gadus morhua, Gadus ogac, G",Switzerland,WLD, World,Import,5,53.841,49.742,50.503,227.348
H4,CHE,30563,-- Anchovies (Engraulis spp.),Switzerland,WLD, World,Import,5,43.165,38.645,13.811,1.054
H4,CHE,30564,"-- Tilapias (Oreochromis spp.), cat",Switzerland,WLD, World,Import,5,,,10.732,11.025
